RunNumber,Data Type,Data Record ID,Model,Time,Missile Position - East,Missile Position - North,Missile Position - Up,Target Position - East,Target Position - North,Target Position - Up,Instance,Path
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,199.142,35.60808117131013,530.2615254459004,2987.666305292068,1187.836341694987,-221.3368182858729,-1844.104644373256,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,199.142,29.33940274080489,503.2839703872351,2214.471689272491,1006.1077072721,-172.2032144651629,-2211.772698114986,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,199.142,34.81686001174101,662.51460370561,1683.663030913005,1143.170105409579,-227.1707880146262,-2927.253532013162,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,199.142,52.05759406668748,553.9008562887873,1408.915148390311,1504.216296724193,-248.6194216397645,-1677.905804175714,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,199.142,49.43012825469799,427.1196615239583,2556.235699338491,320.9697099579964,-343.595246700952,-2946.495423335436,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,199.142,25.96689997615656,558.7906282291751,2246.904063137044,524.8459291601621,-144.4635994758744,-1918.044918528135,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,199.142,21.59825320923157,577.578296421412,1806.800115812879,879.5825466365582,-423.8286326156694,-2275.995294376358,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,199.142,38.93281247417109,560.3426962721885,1834.594998119148,1576.659171994857,-317.8993016670601,-1242.266434315067,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,199.142,37.26232874727972,804.9295807938826,3033.880854669124,1341.828021540149,-402.7303331855421,-2900.931588206879,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,200.142,55.32653767269311,470.5942994762698,2216.17017002078,1121.494730280202,-162.6559094367071,-2387.637548401814,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,200.142,41.05825557235684,716.2326183093625,1976.288131711326,1026.295341234098,-348.2280654085705,-3212.862879794856,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,200.142,41.19495728492488,699.3395899523846,2132.230328519421,1630.970017224415,-206.8937684625062,-1200.426981290489,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,200.142,23.45458012808696,524.7968380444198,2132.646655558549,1299.288323855099,-216.4231284061244,-2752.667446981502,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,200.142,49.81236293236609,367.037177764743,1013.628375630572,1418.20171223587,-381.7040567658202,-2208.990112029441,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,200.142,42.51863756089519,592.5951901923472,1681.648195697952,743.8049595662415,-231.0723005895999,-910.6017618114478,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,200.142,35.1712851402789,545.8831376787475,2999.008640952377,1290.949583411681,-258.9064685411926,-2203.018678611325,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,200.142,28.97950312677189,518.1108183690603,2222.878679425805,1093.445519369127,-201.4329404113542,-2642.245157647165,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,200.142,34.38976970623049,682.0324184838639,1690.054866306952,1242.405977612472,-265.7306946764797,-3496.978453870594,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,200.142,51.41901569555962,570.2188880092846,1414.263934665951,1634.793728272536,-290.8200134347627,-2004.472923392993,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,200.142,48.82378039419007,439.7026934981175,2565.940157723755,348.8323254757278,-401.9170087463089,-3519.965352213982,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,200.142,25.64837006736416,575.2527136241221,2255.43417911267,570.4065533453843,-168.9848108539256,-2291.349785830135,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,200.142,21.33331247194183,594.5938703369748,1813.659427158438,955.9370111006615,-495.7691873723355,-2718.967256680108,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,200.142,38.45523273928489,576.8505059068992,1841.559829577244,1713.525196884078,-371.8594411166843,-1484.046020359163,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,200.142,36.80524044686026,828.6429697208587,3045.398638615105,1458.308913958266,-471.0896684383291,-3465.533527987711,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,201.142,54.66410755333724,484.061360753647,2224.350096282749,1213.278724723846,-186.2587404664995,-2791.06569144968,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,201.142,40.56666100881769,736.7291448723981,1983.582648805946,1110.288144190768,-398.7590803353185,-3755.725554379051,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,201.142,40.70172597823169,719.3526864179944,2140.100431229385,1764.449862431779,-236.9159095273393,-1403.257611195242,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,201.142,23.17375611546564,539.815020763555,2140.518294939535,1405.623083241452,-247.8280650505968,-3217.773014326673,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,201.142,49.21595457372464,377.5407307604645,1017.369697250121,1534.268435120338,-437.09273822492,-2582.233018811355,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,201.142,42.00955769905858,609.5535676055054,1687.855191182984,804.6785316238881,-264.6029634801725,-1064.461956408239,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,201.142,34.75017585722189,561.5047499115948,3010.078038904686,1396.601893843205,-296.4761187965123,-2575.252619733097,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,201.142,28.6325286634735,532.9376663508857,2231.083366923623,1182.93394473973,-230.6626663575454,-3088.693178260813,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,201.142,33.97801758492682,701.5502332621179,1696.292890973146,1344.085441873033,-304.2906013383331,-4087.846831220301,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,201.142,50.80337072413785,586.5369197297817,1419.484009756313,1768.586508943723,-333.0206052297609,-2343.159500765445,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,201.142,48.23920843226354,452.2857254722767,2575.411091664991,377.381032267447,-460.2387707916657,-4114.717720129724,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,201.142,25.34127959035798,591.7147990190691,2263.759029579227,617.0890659861619,-193.5060222319768,-2678.508628171734,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,201.142,21.07788660722123,611.6094442525375,1820.353678610411,1034.171634007374,-567.7097421290016,-3178.378657755046,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,201.142,37.99480442612993,593.3583155416098,1848.357061945372,1853.761421721763,-425.8195805663084,-1734.798455791343,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,201.142,36.36456765496479,852.3563586478349,3056.639262931395,1577.658041191722,-539.4490036911162,-4051.088800730858,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,202.142,54.02491138650356,497.5284220310244,2232.337809654909,1307.32281559094,-209.861571496292,-3208.92998527807,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,202.142,40.09230854284581,757.2256714354339,1990.705758461719,1196.349192648285,-449.2900952620664,-4318.013862892026,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,202.142,40.22579417593499,739.3657828836043,2147.785601320578,1901.216526028171,-266.9380505921724,-1613.346271078002,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,202.142,22.90278167276224,554.8332034826902,2148.204965592871,1514.576238251511,-279.2330016950692,-3699.52177876843,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,202.142,48.64046453247792,388.044283756186,1021.023104844876,1653.19319427641,-492.4814196840199,-2968.831936999307,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,202.142,41.51833321093506,626.5119450186636,1693.916333942576,867.0510593907958,-298.1336263707452,-1223.827837721725,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,202.142,34.34383648393094,577.126362144442,3020.887326814347,1504.855795220764,-334.045769051832,-2960.806467738569,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,202.142,28.29772391886863,547.7645143327111,2239.095259689137,1274.625940257243,-259.8923923037366,-3551.116759955929,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,202.142,33.58070718201387,721.068048040372,1702.384333786473,1448.26866939762,-342.8505080001867,-4699.858664062282,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,202.142,50.20931877153962,602.8549514502791,1424.581422895209,1905.673813751838,-375.2211970247591,-2693.96553629307,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,202.142,47.67513964012406,464.8687574464361,2584.659476462905,406.632724699584,-518.5605328370225,-4730.75252708266,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,202.142,25.04495994842451,608.1768844140162,2271.888261709607,664.921092553595,-218.027233610028,-3079.521445552928,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,202.142,20.83141950243689,628.6250181681004,1826.890627737707,1114.332712528632,-639.6502968856677,-3654.229497601171,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,202.142,37.5505250911919,609.8661251763207,1854.994572130887,1997.450834581116,-479.7797200159326,-1994.523740611605,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,202.142,35.9393509397566,876.0697475748111,3067.615753707369,1699.946030884119,-607.8083389439033,-4657.59740643632,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,203.142,53.40762222952705,510.9954833084016,2240.142136416184,1403.682655676656,-233.4644025260842,-3641.23042988698,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,203.142,39.6342134399293,777.7221979984697,1997.665331586088,1284.529415249353,-499.8211101888138,-4899.727805333778,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,203.142,39.76617386489128,759.3788793492141,2155.294330767068,2041.350942892596,-296.9601916570052,-1830.692960938768,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,203.142,22.6410942691485,569.8513862018254,2155.715161150716,1626.212264468625,-310.6379383395413,-4197.913740306772,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,203.142,48.08469811702943,398.5478367519074,1024.592635364208,1775.046366217926,-547.8701011431192,-3368.786866593297,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,203.142,41.04394433644909,643.4703224318218,1699.838321429941,930.9594532722886,-331.6642892613175,-1388.699405751907,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,203.142,33.95142347803379,592.7479743772893,3031.448448749158,1615.775349327979,-371.6154193071514,-3359.680222627742,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,203.142,27.97439385327604,562.5913623145364,2246.923210719065,1368.575766809283,-289.1221182499275,-4029.515902732512,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,203.142,33.19701369885827,740.585862818626,1708.33592568116,1555.017313053186,-381.4104146620398,-5333.013952396534,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,203.142,49.63562661247036,619.1729831707764,1429.561806632039,2046.136767322842,-417.421788819757,-3056.891029975868,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,203.142,47.13040303617765,477.4517894205953,2593.695531415565,436.604713146798,-576.8822948823788,-5368.069773072787,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,203.142,24.75879599523503,624.6389698089631,2279.830858158407,713.9309387705925,-242.548444988079,-3494.388237973718,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,203.142,20.59339950289839,645.6405920836631,1833.277497750978,1196.467683861634,-711.5908516423332,-4146.519776218481,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,203.142,37.12147243043441,626.3739348110313,1861.479694462591,2144.678467040291,-533.7398594655563,-2263.221874819948,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,203.142,35.52870757034559,899.7831365017873,3078.340239766972,1825.245249819802,-676.1676741966897,-5285.059345104093,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
